SKU Code,Design No.,Stock,Category,Size,Color
SAR180,SAR180,16.0,SAREE,FREE,BROWN
SAR181,SAR181,7.0,SAREE,FREE,TEAL
SAR182,SAR182,4.0,SAREE,FREE,BLACK
SAR183,SAR183,18.0,SAREE,FREE,GREEN
SAR184,SAR184,13.0,SAREE,FREE,BLUE
SAR185,SAR185,10.0,SAREE,FREE,MAROON
SET004-KR-SP-L,SET004,2.0,KURTA SET,L,GREY
SET004-KR-SP-M,SET004,2.0,KURTA SET,M,GREY
SET004-KR-SP-S,SET004,19.0,KURTA SET,S,GREY
SET004-KR-SP-XL,SET004,2.0,KURTA SET,XL,GREY
SET004-KR-SP-XS,SET004,22.0,KURTA SET,XS,GREY
SET004-KR-SP-XXL,SET004,1.0,KURTA SET,XXL,GREY
SET004-KR-SP-XXXL,SET004,1.0,KURTA SET,XXXL,GREY
SET007-KR-NP-S,SET007,1.0,SET,S,MULTICOLOR
SET007-KR-NP-XS,SET007,1.0,SET,XS,MULTICOLOR
SET007-KR-NP-XXL,SET007,1.0,SET,XXL,MULTICOLOR
SET014-KR-PP-L,SET014,2.0,KURTA SET,L,NAVY BLUE
SET014-KR-PP-M,SET014,10.0,KURTA SET,M,NAVY BLUE
SET014-KR-PP-S,SET014,22.0,KURTA SET,S,NAVY BLUE
SET014-KR-PP-XL,SET014,8.0,KURTA SET,XL,NAVY BLUE
SET014-KR-PP-XS,SET014,41.0,KURTA SET,XS,NAVY BLUE
SET014-KR-PP-XXL,SET014,2.0,KURTA SET,XXL,NAVY BLUE
SET014-KR-PP-XXXL,SET014,3.0,KURTA SET,XXXL,NAVY BLUE
SET025-KR-SP-S,SET025,1.0,KURTA SET,S,PINK
SET025-KR-SP-XS,SET025,1.0,KURTA SET,XS,PINK
SET025-KR-SP-XXL,SET025,0.0,KURTA SET,XXL,PINK
SET034-KR-NP-L,SET034,0.0,KURTA SET,L,PINK
SET034-KR-NP-M,SET034,2.0,KURTA SET,M,PINK
SET034-KR-NP-S,SET034,3.0,KURTA SET,S,PINK
SET034-KR-NP-XL,SET034,1.0,KURTA SET,XL,PINK
SET034-KR-NP-XS,SET034,5.0,KURTA SET,XS,PINK
SET034-KR-NP-XXL,SET034,1.0,KURTA SET,XXL,PINK
SET034-KR-NP-XXXL,SET034,1.0,KURTA SET,XXXL,PINK
SET035-KR-SP-M,SET035,1.0,SET,M,GREY
SET035-KR-SP-S,SET035,4.0,SET,S,GREY
SET035-KR-SP-XL,SET035,1.0,SET,XL,GREY
SET035-KR-SP-XXXL,SET035,0.0,SET,XXXL,GREY
SET036-KR-NP-L,SET036,1.0,KURTA SET,L,BROWN
SET036-KR-NP-M,SET036,0.0,KURTA SET,M,BROWN
SET036-KR-NP-S,SET036,0.0,KURTA SET,S,BROWN
SET036-KR-NP-XL,SET036,0.0,KURTA SET,XL,BROWN
SET036-KR-NP-XS,SET036,0.0,KURTA SET,XS,BROWN
SET036-KR-NP-XXL,SET036,1.0,KURTA SET,XXL,BROWN
SET036-KR-NP-XXXL,SET036,0.0,KURTA SET,XXXL,BROWN
SET037-KR-NP-L,SET037,11.0,KURTA SET,L,PEACH
SET037-KR-NP-M,SET037,8.0,KURTA SET,M,PEACH
SET037-KR-NP-S,SET037,11.0,KURTA SET,S,PEACH
SET037-KR-NP-XL,SET037,5.0,KURTA SET,XL,PEACH
SET037-KR-NP-XS,SET037,10.0,KURTA SET,XS,PEACH
SET037-KR-NP-XXL,SET037,7.0,KURTA SET,XXL,PEACH
SET037-KR-NP-XXXL,SET037,4.0,KURTA SET,XXXL,PEACH
SET038-KR-PP-L,SET038,49.0,KURTA SET,L,RED
SET038-KR-PP-M,SET038,15.0,KURTA SET,M,RED
SET038-KR-PP-S,SET038,93.0,KURTA SET,S,RED
SET038-KR-PP-XL,SET038,5.0,KURTA SET,XL,RED
SET038-KR-PP-XS,SET038,65.0,KURTA SET,XS,RED
SET038-KR-PP-XXL,SET038,37.0,KURTA SET,XXL,RED
SET038-KR-PP-XXXL,SET038,1.0,KURTA SET,XXXL,RED
SET043-KR-NP-L,SET043,58.0,KURTA SET,L,TURQUOISE BLUE
SET043-KR-NP-M,SET043,94.0,KURTA SET,M,TURQUOISE BLUE
SET043-KR-NP-S,SET043,232.0,KURTA SET,S,TURQUOISE BLUE
SET043-KR-NP-XL,SET043,115.0,KURTA SET,XL,TURQUOISE BLUE
SET043-KR-NP-XS,SET043,141.0,KURTA SET,XS,TURQUOISE BLUE
SET043-KR-NP-XXL,SET043,60.0,KURTA SET,XXL,TURQUOISE BLUE
SET043-KR-NP-XXXL,SET043,18.0,KURTA SET,XXXL,TURQUOISE BLUE
SET044-KR-NP-L,SET044,19.0,KURTA SET,L,MUSTARD
SET044-KR-NP-M,SET044,8.0,KURTA SET,M,MUSTARD
SET044-KR-NP-S,SET044,9.0,KURTA SET,S,MUSTARD
SET044-KR-NP-XL,SET044,1.0,KURTA SET,XL,MUSTARD
SET044-KR-NP-XS,SET044,14.0,KURTA SET,XS,MUSTARD
SET044-KR-NP-XXL,SET044,2.0,KURTA SET,XXL,MUSTARD
SET044-KR-NP-XXXL,SET044,3.0,KURTA SET,XXXL,MUSTARD
SET048-KR-NP-L,SET048,11.0,KURTA SET,L,DARK GREEN
SET048-KR-NP-M,SET048,7.0,KURTA SET,M,DARK GREEN
SET048-KR-NP-S,SET048,7.0,KURTA SET,S,DARK GREEN
SET048-KR-NP-XL,SET048,5.0,KURTA SET,XL,DARK GREEN
SET048-KR-NP-XS,SET048,2.0,KURTA SET,XS,DARK GREEN
SET048-KR-NP-XXL,SET048,7.0,KURTA SET,XXL,DARK GREEN
SET048-KR-NP-XXXL,SET048,1.0,KURTA SET,XXXL,DARK GREEN
SET051-KR-NP-L,SET051,0.0,KURTA SET,L,YELLOW
SET051-KR-NP-M,SET051,1.0,KURTA SET,M,YELLOW
SET051-KR-NP-S,SET051,0.0,KURTA SET,S,YELLOW
SET051-KR-NP-XS,SET051,1.0,KURTA SET,XS,YELLOW
SET051-KR-NP-XXL,SET051,1.0,KURTA SET,XXL,YELLOW
SET051-KR-NP-XXXL,SET051,1.0,KURTA SET,XXXL,YELLOW
SET053-KR-NP-L,SET053,1.0,KURTA SET,L,BLACK
SET053-KR-NP-M,SET053,2.0,KURTA SET,M,BLACK
SET053-KR-NP-S,SET053,13.0,KURTA SET,S,BLACK
SET053-KR-NP-XL,SET053,4.0,KURTA SET,XL,BLACK
SET053-KR-NP-XS,SET053,8.0,KURTA SET,XS,BLACK
SET053-KR-NP-XXL,SET053,6.0,KURTA SET,XXL,BLACK
SET053-KR-NP-XXXL,SET053,2.0,KURTA SET,XXXL,BLACK
SET055-KR-NP-L,SET055,11.0,KURTA SET,L,PINK
SET055-KR-NP-M,SET055,9.0,KURTA SET,M,PINK
SET055-KR-NP-S,SET055,5.0,KURTA SET,S,PINK
SET055-KR-NP-XL,SET055,68.0,KURTA SET,XL,PINK
SET055-KR-NP-XS,SET055,15.0,KURTA SET,XS,PINK
SET055-KR-NP-XXL,SET055,98.0,KURTA SET,XXL,PINK
SET055-KR-NP-XXXL,SET055,69.0,KURTA SET,XXXL,PINK
,SET058,1.0,KURTA SET,4XL,TEAL
SET058-KR-NP-L,SET058,9.0,KURTA SET,L,TEAL
SET058-KR-NP-M,SET058,3.0,KURTA SET,M,TEAL
SET058-KR-NP-S,SET058,326.0,KURTA SET,S,TEAL
SET058-KR-NP-XL,SET058,14.0,KURTA SET,XL,TEAL
SET058-KR-NP-XS,SET058,696.0,KURTA SET,XS,TEAL
SET058-KR-NP-XXL,SET058,33.0,KURTA SET,XXL,TEAL
SET058-KR-NP-XXXL,SET058,65.0,KURTA SET,XXXL,TEAL
SET062-KR-SP-L,SET062,0.0,KURTA SET,L,BLACK
SET062-KR-SP-M,SET062,3.0,KURTA SET,M,BLACK
SET062-KR-SP-S,SET062,3.0,KURTA SET,S,BLACK
SET062-KR-SP-XL,SET062,11.0,KURTA SET,XL,BLACK
SET062-KR-SP-XS,SET062,1.0,KURTA SET,XS,BLACK
SET062-KR-SP-XXL,SET062,54.0,KURTA SET,XXL,BLACK
SET062-KR-SP-XXXL,SET062,2.0,KURTA SET,XXXL,BLACK
SET070-KR-NP-S,SET070,1.0,SET,S,MAROON
SET070-KR-NP-XS,SET070,3.0,SET,XS,MAROON
SET072-KR-SHA-L,SET072,1.0,KURTA SET,L,BROWN
SET072-KR-SHA-M,SET072,0.0,KURTA SET,M,BROWN
SET072-KR-SHA-S,SET072,0.0,KURTA SET,S,BROWN
SET072-KR-SHA-XL,SET072,0.0,KURTA SET,XL,BROWN
SET072-KR-SHA-XS,SET072,0.0,KURTA SET,XS,BROWN
SET072-KR-SHA-XXL,SET072,0.0,KURTA SET,XXL,BROWN
SET072-KR-SHA-XXXL,SET072,0.0,KURTA SET,XXXL,BROWN
SET073-KR-SHA-L,SET073,113.0,KURTA SET,L,DARK GREEN
SET073-KR-SHA-M,SET073,250.0,KURTA SET,M,DARK GREEN
SET073-KR-SHA-S,SET073,249.0,KURTA SET,S,DARK GREEN
SET073-KR-SHA-XL,SET073,216.0,KURTA SET,XL,DARK GREEN
SET073-KR-SHA-XS,SET073,289.0,KURTA SET,XS,DARK GREEN
SET073-KR-SHA-XXL,SET073,23.0,KURTA SET,XXL,DARK GREEN
SET073-KR-SHA-XXXL,SET073,136.0,KURTA SET,XXXL,DARK GREEN
SET075-KR-DH-L,SET075,0.0,KURTA SET,L,PINK
SET075-KR-DH-M,SET075,2.0,KURTA SET,M,PINK
SET075-KR-DH-S,SET075,5.0,KURTA SET,S,PINK
SET075-KR-DH-XL,SET075,1.0,KURTA SET,XL,PINK
SET075-KR-DH-XS,SET075,2.0,KURTA SET,XS,PINK
SET075-KR-DH-XXL,SET075,0.0,KURTA SET,XXL,PINK
SET075-KR-DH-XXXL,SET075,1.0,KURTA SET,XXXL,PINK
SET078-KR-NP-L,SET078,0.0,SET,L,MULTICOLOR
SET078-KR-NP-M,SET078,0.0,SET,M,MULTICOLOR
SET078-KR-NP-S,SET078,3.0,SET,S,MULTICOLOR
SET078-KR-NP-XS,SET078,1.0,SET,XS,MULTICOLOR
SET078-KR-NP-XXXL,SET078,0.0,SET,XXXL,MULTICOLOR
SET083-KR-PP-L,SET083,2.0,KURTA SET,L,NAVY BLUE
SET083-KR-PP-M,SET083,0.0,KURTA SET,M,NAVY BLUE
SET083-KR-PP-S,SET083,6.0,KURTA SET,S,NAVY BLUE
SET083-KR-PP-XL,SET083,1.0,KURTA SET,XL,NAVY BLUE
SET083-KR-PP-XS,SET083,36.0,KURTA SET,XS,NAVY BLUE
SET083-KR-PP-XXL,SET083,2.0,KURTA SET,XXL,NAVY BLUE
SET083-KR-PP-XXXL,SET083,0.0,KURTA SET,XXXL,NAVY BLUE
SET085-KR-PT-L,SET085,0.0,KURTA SET,L,SEA GREEN
SET085-KR-PT-M,SET085,0.0,KURTA SET,M,SEA GREEN
SET085-KR-PT-S,SET085,0.0,KURTA SET,S,SEA GREEN
SET085-KR-PT-XL,SET085,0.0,KURTA SET,XL,SEA GREEN
SET085-KR-PT-XS,SET085,2.0,KURTA SET,XS,SEA GREEN
SET085-KR-PT-XXL,SET085,0.0,KURTA SET,XXL,SEA GREEN
SET085-KR-PT-XXXL,SET085,0.0,KURTA SET,XXXL,SEA GREEN
SET087-KR-PP-L,SET087,3.0,KURTA SET,L,GREY
SET087-KR-PP-M,SET087,4.0,KURTA SET,M,GREY
SET087-KR-PP-S,SET087,30.0,KURTA SET,S,GREY
SET087-KR-PP-XL,SET087,2.0,KURTA SET,XL,GREY
SET087-KR-PP-XS,SET087,4.0,KURTA SET,XS,GREY
SET087-KR-PP-XXL,SET087,9.0,KURTA SET,XXL,GREY
SET087-KR-PP-XXXL,SET087,3.0,KURTA SET,XXXL,GREY
SET091-KR-NP-L,SET091,1.0,SET,L,BEIGE
SET091-KR-NP-M,SET091,1.0,SET,M,BEIGE
SET091-KR-NP-S,SET091,3.0,SET,S,BEIGE
SET091-KR-NP-XL,SET091,1.0,SET,XL,BEIGE
SET091-KR-NP-XS,SET091,5.0,SET,XS,BEIGE
SET091-KR-NP-XXL,SET091,1.0,SET,XXL,BEIGE
SET091-KR-NP-XXXL,SET091,0.0,SET,XXXL,BEIGE
SET094-KR-NP-L,SET094,9.0,KURTA SET,L,TURQUOISE GREEN
SET094-KR-NP-M,SET094,10.0,KURTA SET,M,TURQUOISE GREEN
SET094-KR-NP-S,SET094,13.0,KURTA SET,S,TURQUOISE GREEN
SET094-KR-NP-XL,SET094,41.0,KURTA SET,XL,TURQUOISE GREEN
SET094-KR-NP-XS,SET094,2.0,KURTA SET,XS,TURQUOISE GREEN
SET094-KR-NP-XXL,SET094,58.0,KURTA SET,XXL,TURQUOISE GREEN
SET094-KR-NP-XXXL,SET094,8.0,KURTA SET,XXXL,TURQUOISE GREEN
SET097-KR-PP-L,SET097,13.0,KURTA SET,L,MUSTARD
SET097-KR-PP-M,SET097,30.0,KURTA SET,M,MUSTARD
SET097-KR-PP-S,SET097,17.0,KURTA SET,S,MUSTARD
SET097-KR-PP-XL,SET097,25.0,KURTA SET,XL,MUSTARD
SET097-KR-PP-XS,SET097,57.0,KURTA SET,XS,MUSTARD
SET097-KR-PP-XXL,SET097,1.0,KURTA SET,XXL,MUSTARD
SET097-KR-PP-XXXL,SET097,6.0,KURTA SET,XXXL,MUSTARD
SET098-KR-PP-L,SET098,66.0,KURTA SET,L,NAVY BLUE
SET098-KR-PP-M,SET098,163.0,KURTA SET,M,NAVY BLUE
SET098-KR-PP-S,SET098,53.0,KURTA SET,S,NAVY BLUE
SET098-KR-PP-XL,SET098,50.0,KURTA SET,XL,NAVY BLUE
SET098-KR-PP-XS,SET098,132.0,KURTA SET,XS,NAVY BLUE
SET098-KR-PP-XXL,SET098,16.0,KURTA SET,XXL,NAVY BLUE
SET098-KR-PP-XXXL,SET098,25.0,KURTA SET,XXXL,NAVY BLUE
SET100-KR-PP-L,SET100,3.0,KURTA SET,L,LIGHT GREEN
SET100-KR-PP-M,SET100,3.0,KURTA SET,M,LIGHT GREEN
SET100-KR-PP-S,SET100,22.0,KURTA SET,S,LIGHT GREEN
SET100-KR-PP-XL,SET100,2.0,KURTA SET,XL,LIGHT GREEN
SET100-KR-PP-XS,SET100,40.0,KURTA SET,XS,LIGHT GREEN
SET100-KR-PP-XXL,SET100,2.0,KURTA SET,XXL,LIGHT GREEN
SET100-KR-PP-XXXL,SET100,0.0,KURTA SET,XXXL,LIGHT GREEN
SET102-KR-PP-L,SET102,1.0,SET,L,NAVY BLUE
SET102-KR-PP-S,SET102,0.0,SET,S,NAVY BLUE
SET102-KR-PP-XL,SET102,1.0,SET,XL,NAVY BLUE
SET102-KR-PP-XXL,SET102,2.0,SET,XXL,NAVY BLUE
SET102-KR-PP-XXXL,SET102,1.0,SET,XXXL,NAVY BLUE
SET110-KR-PP-L,SET110,5.0,KURTA SET,L,BLACK
SET110-KR-PP-M,SET110,9.0,KURTA SET,M,BLACK
SET110-KR-PP-S,SET110,37.0,KURTA SET,S,BLACK
SET110-KR-PP-XL,SET110,2.0,KURTA SET,XL,BLACK
SET110-KR-PP-XS,SET110,47.0,KURTA SET,XS,BLACK
SET110-KR-PP-XXL,SET110,9.0,KURTA SET,XXL,BLACK
SET110-KR-PP-XXXL,SET110,44.0,KURTA SET,XXXL,BLACK
,SET111,0.0,,M,
,SET111,0.0,,XXXL,
SET116-KR-NP-L,SET116,3.0,KURTA SET,L,YELLOW
SET116-KR-NP-M,SET116,0.0,KURTA SET,M,YELLOW
SET116-KR-NP-S,SET116,4.0,KURTA SET,S,YELLOW
SET116-KR-NP-XL,SET116,3.0,KURTA SET,XL,YELLOW
SET116-KR-NP-XS,SET116,5.0,KURTA SET,XS,YELLOW
SET116-KR-NP-XXL,SET116,5.0,KURTA SET,XXL,YELLOW
SET116-KR-NP-XXXL,SET116,6.0,KURTA SET,XXXL,YELLOW
SET117-KR-NP-XS,SET117,1.0,SET,XS,BLUE
SET121-KR-NP-L,SET121,0.0,SET,L,BLUE
SET121-KR-NP-M,SET121,0.0,SET,M,BLUE
SET121-KR-NP-S,SET121,0.0,SET,S,BLUE
SET121-KR-NP-XL,SET121,0.0,SET,XL,BLUE
SET121-KR-NP-XS,SET121,0.0,SET,XS,BLUE
SET121-KR-NP-XXL,SET121,0.0,SET,XXL,BLUE
SET121-KR-NP-XXXL,SET121,0.0,SET,XXXL,BLUE
SET128-KR-DH-L,SET128,16.0,SET,L,BEIGE
SET128-KR-DH-M,SET128,10.0,SET,M,BEIGE
SET128-KR-DH-S,SET128,48.0,SET,S,BEIGE
SET128-KR-DH-XL,SET128,4.0,SET,XL,BEIGE
SET128-KR-DH-XS,SET128,63.0,SET,XS,BEIGE
SET128-KR-DH-XXL,SET128,10.0,SET,XXL,BEIGE
SET128-KR-DH-XXXL,SET128,18.0,SET,XXXL,BEIGE
SET130-KR-NP-L,SET130,3.0,KURTA SET,L,MAGENTA
SET130-KR-NP-M,SET130,77.0,KURTA SET,M,MAGENTA
SET130-KR-NP-S,SET130,43.0,KURTA SET,S,MAGENTA
SET130-KR-NP-XL,SET130,41.0,KURTA SET,XL,MAGENTA
SET130-KR-NP-XS,SET130,46.0,KURTA SET,XS,MAGENTA
SET130-KR-NP-XXL,SET130,10.0,KURTA SET,XXL,MAGENTA
SET130-KR-NP-XXXL,SET130,7.0,KURTA SET,XXXL,MAGENTA
SET131-KR-NP-L,SET131,5.0,KURTA SET,L,BLUE
SET131-KR-NP-M,SET131,4.0,KURTA SET,M,BLUE
SET131-KR-NP-S,SET131,10.0,KURTA SET,S,BLUE
SET131-KR-NP-XL,SET131,12.0,KURTA SET,XL,BLUE
SET131-KR-NP-XS,SET131,114.0,KURTA SET,XS,BLUE
SET131-KR-NP-XXL,SET131,5.0,KURTA SET,XXL,BLUE
SET131-KR-NP-XXXL,SET131,10.0,KURTA SET,XXXL,BLUE
SET132-KR-NP-L,SET132,3.0,KURTA SET,L,LIGHT GREEN
SET132-KR-NP-M,SET132,8.0,KURTA SET,M,LIGHT GREEN
SET132-KR-NP-S,SET132,38.0,KURTA SET,S,LIGHT GREEN
SET132-KR-NP-XL,SET132,4.0,KURTA SET,XL,LIGHT GREEN
SET132-KR-NP-XS,SET132,23.0,KURTA SET,XS,LIGHT GREEN
SET132-KR-NP-XXL,SET132,10.0,KURTA SET,XXL,LIGHT GREEN
SET132-KR-NP-XXXL,SET132,3.0,KURTA SET,XXXL,LIGHT GREEN
SET135-KR-PP-L,SET135,2.0,SET,L,NAVY BLUE
SET135-KR-PP-M,SET135,0.0,SET,M,NAVY BLUE
SET135-KR-PP-XL,SET135,1.0,SET,XL,NAVY BLUE
SET135-KR-PP-XS,SET135,3.0,SET,XS,NAVY BLUE
SET135-KR-PP-XXXL,SET135,3.0,SET,XXXL,NAVY BLUE
SET138-KR-PP-L,SET138,1.0,KURTA SET,L,PINK
SET138-KR-PP-M,SET138,2.0,KURTA SET,M,PINK
SET138-KR-PP-S,SET138,4.0,KURTA SET,S,PINK
SET138-KR-PP-XL,SET138,2.0,KURTA SET,XL,PINK
SET138-KR-PP-XS,SET138,6.0,KURTA SET,XS,PINK
SET138-KR-PP-XXL,SET138,3.0,KURTA SET,XXL,PINK
SET138-KR-PP-XXXL,SET138,2.0,KURTA SET,XXXL,PINK
SET139-KR-PP-L,SET139,0.0,SET,L,MAROON
SET139-KR-PP-M,SET139,1.0,SET,M,MAROON
SET139-KR-PP-S,SET139,0.0,SET,S,MAROON
SET139-KR-PP-XL,SET139,0.0,SET,XL,MAROON
SET139-KR-PP-XS,SET139,1.0,SET,XS,MAROON
SET139-KR-PP-XXL,SET139,0.0,SET,XXL,MAROON
SET139-KR-PP-XXXL,SET139,0.0,SET,XXXL,MAROON
SET143-KR-PP-L,SET143,0.0,SET,L,RED
SET143-KR-PP-M,SET143,3.0,SET,M,RED
SET143-KR-PP-S,SET143,2.0,SET,S,RED
SET143-KR-PP-XL,SET143,1.0,SET,XL,RED
SET143-KR-PP-XS,SET143,2.0,SET,XS,RED
SET143-KR-PP-XXL,SET143,0.0,SET,XXL,RED
SET143-KR-PP-XXXL,SET143,0.0,SET,XXXL,RED
SET144-KR-NP-L,SET144,51.0,KURTA SET,L,PINK
SET144-KR-NP-M,SET144,51.0,KURTA SET,M,PINK
SET144-KR-NP-S,SET144,61.0,KURTA SET,S,PINK
SET144-KR-NP-XL,SET144,48.0,KURTA SET,XL,PINK
SET144-KR-NP-XS,SET144,19.0,KURTA SET,XS,PINK
SET144-KR-NP-XXL,SET144,23.0,KURTA SET,XXL,PINK
SET144-KR-NP-XXXL,SET144,33.0,KURTA SET,XXXL,PINK
SET145-KR-NP-L,SET145,4.0,KURTA SET,L,BLUE
SET145-KR-NP-M,SET145,3.0,KURTA SET,M,BLUE
SET145-KR-NP-S,SET145,5.0,KURTA SET,S,BLUE
SET145-KR-NP-XL,SET145,5.0,KURTA SET,XL,BLUE
SET145-KR-NP-XS,SET145,7.0,KURTA SET,XS,BLUE
SET145-KR-NP-XXL,SET145,3.0,KURTA SET,XXL,BLUE
SET145-KR-NP-XXXL,SET145,3.0,KURTA SET,XXXL,BLUE
SET147-KR-NP-L,SET147,0.0,KURTA SET,L,NAVY BLUE
SET147-KR-NP-M,SET147,1.0,KURTA SET,M,NAVY BLUE
SET147-KR-NP-S,SET147,0.0,KURTA SET,S,NAVY BLUE
SET147-KR-NP-XL,SET147,1.0,KURTA SET,XL,NAVY BLUE
SET147-KR-NP-XS,SET147,2.0,KURTA SET,XS,NAVY BLUE
SET147-KR-NP-XXL,SET147,0.0,KURTA SET,XXL,NAVY BLUE
SET147-KR-NP-XXXL,SET147,3.0,KURTA SET,XXXL,NAVY BLUE
SET152-KR-NP-L,SET152,0.0,SET,L,ORANGE
SET152-KR-NP-M,SET152,0.0,SET,M,ORANGE
SET152-KR-NP-S,SET152,0.0,SET,S,ORANGE
SET152-KR-NP-XL,SET152,0.0,SET,XL,ORANGE
SET152-KR-NP-XS,SET152,3.0,SET,XS,ORANGE
SET152-KR-NP-XXL,SET152,0.0,SET,XXL,ORANGE
SET152-KR-NP-XXXL,SET152,0.0,SET,XXXL,ORANGE
SET153-KR-NP-L,SET153,0.0,SET,L,BLACK
SET153-KR-NP-M,SET153,1.0,SET,M,BLACK
SET153-KR-NP-S,SET153,0.0,SET,S,BLACK
SET153-KR-NP-XL,SET153,1.0,SET,XL,BLACK
SET153-KR-NP-XS,SET153,3.0,SET,XS,BLACK
SET153-KR-NP-XXL,SET153,0.0,SET,XXL,BLACK
SET153-KR-NP-XXXL,SET153,0.0,SET,XXXL,BLACK
SET154-KR-NP-L,SET154,20.0,KURTA SET,L,BLUE
SET154-KR-NP-M,SET154,38.0,KURTA SET,M,BLUE
SET154-KR-NP-S,SET154,16.0,KURTA SET,S,BLUE
SET154-KR-NP-XL,SET154,19.0,KURTA SET,XL,BLUE
SET154-KR-NP-XS,SET154,22.0,KURTA SET,XS,BLUE
SET154-KR-NP-XXL,SET154,3.0,KURTA SET,XXL,BLUE
SET154-KR-NP-XXXL,SET154,4.0,KURTA SET,XXXL,BLUE
SET155-KR-PP-L,SET155,0.0,KURTA SET,L,GREY
SET155-KR-PP-M,SET155,1.0,KURTA SET,M,GREY
SET155-KR-PP-S,SET155,1.0,KURTA SET,S,GREY
SET155-KR-PP-XL,SET155,1.0,KURTA SET,XL,GREY
SET155-KR-PP-XS,SET155,2.0,KURTA SET,XS,GREY
SET155-KR-PP-XXL,SET155,0.0,KURTA SET,XXL,GREY
SET155-KR-PP-XXXL,SET155,0.0,KURTA SET,XXXL,GREY
SET156-KR-NP-L,SET156,10.0,KURTA SET,L,YELLOW
SET156-KR-NP-M,SET156,9.0,KURTA SET,M,YELLOW
SET156-KR-NP-S,SET156,21.0,KURTA SET,S,YELLOW
SET156-KR-NP-XL,SET156,14.0,KURTA SET,XL,YELLOW
SET156-KR-NP-XS,SET156,9.0,KURTA SET,XS,YELLOW
SET156-KR-NP-XXL,SET156,25.0,KURTA SET,XXL,YELLOW
SET156-KR-NP-XXXL,SET156,14.0,KURTA SET,XXXL,YELLOW
SET158-KR-PP-L,SET158,28.0,KURTA SET,L,MUSTARD
SET158-KR-PP-M,SET158,35.0,KURTA SET,M,MUSTARD
SET158-KR-PP-S,SET158,52.0,KURTA SET,S,MUSTARD
SET158-KR-PP-XL,SET158,51.0,KURTA SET,XL,MUSTARD
SET158-KR-PP-XS,SET158,49.0,KURTA SET,XS,MUSTARD
SET158-KR-PP-XXL,SET158,71.0,KURTA SET,XXL,MUSTARD
SET158-KR-PP-XXXL,SET158,21.0,KURTA SET,XXXL,MUSTARD
SET159-KR-NP-L,SET159,1.0,KURTA SET,L,BEIGE
SET159-KR-NP-M,SET159,1.0,KURTA SET,M,BEIGE
SET159-KR-NP-S,SET159,0.0,KURTA SET,S,BEIGE
SET159-KR-NP-XL,SET159,1.0,KURTA SET,XL,BEIGE
SET159-KR-NP-XS,SET159,0.0,KURTA SET,XS,BEIGE
SET159-KR-NP-XXL,SET159,0.0,KURTA SET,XXL,BEIGE
SET165-KR-PP-L,SET165,4.0,KURTA SET,L,BLUE
SET165-KR-PP-M,SET165,1.0,KURTA SET,M,BLUE
SET165-KR-PP-S,SET165,1.0,KURTA SET,S,BLUE
SET165-KR-PP-XL,SET165,4.0,KURTA SET,XL,BLUE
SET165-KR-PP-XS,SET165,8.0,KURTA SET,XS,BLUE
SET165-KR-PP-XXL,SET165,7.0,KURTA SET,XXL,BLUE
SET165-KR-PP-XXXL,SET165,0.0,KURTA SET,XXXL,BLUE
SET171-KR-NP-L,SET171,6.0,KURTA SET,L,CREAM
SET171-KR-NP-M,SET171,2.0,KURTA SET,M,CREAM
SET171-KR-NP-S,SET171,5.0,KURTA SET,S,CREAM
SET171-KR-NP-XL,SET171,4.0,KURTA SET,XL,CREAM
SET171-KR-NP-XS,SET171,52.0,KURTA SET,XS,CREAM
SET171-KR-NP-XXL,SET171,1.0,KURTA SET,XXL,CREAM
SET171-KR-NP-XXXL,SET171,9.0,KURTA SET,XXXL,CREAM
SET172-KR-PP-L,SET172,51.0,KURTA SET,L,MULTICOLOR
SET172-KR-PP-M,SET172,59.0,KURTA SET,M,MULTICOLOR
SET172-KR-PP-S,SET172,22.0,KURTA SET,S,MULTICOLOR
SET172-KR-PP-XL,SET172,9.0,KURTA SET,XL,MULTICOLOR
SET172-KR-PP-XS,SET172,28.0,KURTA SET,XS,MULTICOLOR
SET172-KR-PP-XXL,SET172,65.0,KURTA SET,XXL,MULTICOLOR
SET172-KR-PP-XXXL,SET172,104.0,KURTA SET,XXXL,MULTICOLOR
SET179-KR-PP-L,SET179,0.0,KURTA SET,L,WHITE
SET179-KR-PP-M,SET179,1.0,KURTA SET,M,WHITE
SET179-KR-PP-S,SET179,0.0,KURTA SET,S,WHITE
SET179-KR-PP-XL,SET179,0.0,KURTA SET,XL,WHITE
SET179-KR-PP-XS,SET179,6.0,KURTA SET,XS,WHITE
SET179-KR-PP-XXL,SET179,1.0,KURTA SET,XXL,WHITE
SET179-KR-PP-XXXL,SET179,3.0,KURTA SET,XXXL,WHITE
SET182-KR-DH-L,SET182,18.0,KURTA SET,L,BLACK
SET182-KR-DH-M,SET182,4.0,KURTA SET,M,BLACK
SET182-KR-DH-S,SET182,6.0,KURTA SET,S,BLACK
SET182-KR-DH-XL,SET182,44.0,KURTA SET,XL,BLACK
SET182-KR-DH-XS,SET182,109.0,KURTA SET,XS,BLACK
SET182-KR-DH-XXL,SET182,2.0,KURTA SET,XXL,BLACK
SET182-KR-DH-XXXL,SET182,4.0,KURTA SET,XXXL,BLACK
SET183-KR-DH-L,SET183,123.0,KURTA SET,L,OLIVE GREEN
